DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
OPENJPA,2,66.4200140944327,NaiveBayes,GreedyStepwise_BackwardsSearch,None,0.7272727272727273,0.08791208791208792,0.7559853139899544,0.13913280954581658,8.0,3.0,859.0,83.0
OPENJPA,2,66.4200140944327,IBk,GreedyStepwise_BackwardsSearch,None,0.0,0.0,0.4962456337166314,0.0,0.0,0.0,862.0,91.0
OPENJPA,2,66.4200140944327,RandomForest,None,OverSampling,0.0,0.0,0.5272366844292599,0.0,0.0,0.0,862.0,91.0
OPENJPA,2,66.4200140944327,NaiveBayes,None,OverSampling,0.6923076923076923,0.0989010989010989,0.7943831110884475,0.15285386475926566,9.0,4.0,858.0,82.0
OPENJPA,2,66.4200140944327,IBk,None,OverSampling,0.0,0.0,0.5,0.0,0.0,0.0,862.0,91.0
OPENJPA,2,66.4200140944327,RandomForest,None,UnderSampling,0.38461538461538464,0.054945054945054944,0.6625532240381429,0.07404957310896569,5.0,8.0,854.0,86.0
OPENJPA,2,66.4200140944327,NaiveBayes,None,UnderSampling,0.43478260869565216,0.32967032967032966,0.7731636113306647,0.31890624776661236,30.0,39.0,823.0,61.0
OPENJPA,2,66.4200140944327,IBk,None,UnderSampling,0.4264705882352941,0.31868131868131866,0.6367188495958798,0.30828380679980755,29.0,39.0,823.0,62.0
OPENJPA,2,66.4200140944327,RandomForest,GreedyStepwise_ForwardSearch,OverSampling,0.0,0.0,0.5296269855434589,0.0,0.0,0.0,862.0,91.0
OPENJPA,2,66.4200140944327,NaiveBayes,GreedyStepwise_ForwardSearch,OverSampling,0.625,0.10989010989010989,0.7559853139899544,0.1630139613765541,10.0,6.0,856.0,81.0
OPENJPA,2,66.4200140944327,IBk,GreedyStepwise_ForwardSearch,OverSampling,0.0,0.0,0.4962456337166314,0.0,0.0,0.0,862.0,91.0
OPENJPA,2,66.4200140944327,RandomForest,GreedyStepwise_ForwardSearch,UnderSampling,0.5,0.054945054945054944,0.4660577241783738,0.08164518759331962,5.0,5.0,857.0,86.0
OPENJPA,2,66.4200140944327,NaiveBayes,GreedyStepwise_ForwardSearch,UnderSampling,0.40816326530612246,0.43956043956043955,0.7653680426302236,0.3598942574916351,40.0,58.0,804.0,51.0
OPENJPA,2,66.4200140944327,IBk,GreedyStepwise_ForwardSearch,UnderSampling,0.5,0.07692307692307693,0.5344012136355524,0.11068839279305173,7.0,7.0,855.0,84.0
OPENJPA,2,66.4200140944327,RandomForest,GreedyStepwise_BackwardsSearch,OverSampling,0.0,0.0,0.5296269855434589,0.0,0.0,0.0,862.0,91.0
OPENJPA,2,66.4200140944327,NaiveBayes,GreedyStepwise_BackwardsSearch,OverSampling,0.625,0.10989010989010989,0.7559853139899544,0.1630139613765541,10.0,6.0,856.0,81.0
OPENJPA,2,66.4200140944327,IBk,GreedyStepwise_BackwardsSearch,OverSampling,0.0,0.0,0.4962456337166314,0.0,0.0,0.0,862.0,91.0
OPENJPA,2,66.4200140944327,RandomForest,GreedyStepwise_BackwardsSearch,UnderSampling,0.5,0.054945054945054944,0.4660577241783738,0.08164518759331962,5.0,5.0,857.0,86.0
OPENJPA,2,66.4200140944327,NaiveBayes,GreedyStepwise_BackwardsSearch,UnderSampling,0.40816326530612246,0.43956043956043955,0.7653680426302236,0.3598942574916351,40.0,58.0,804.0,51.0
OPENJPA,2,66.4200140944327,IBk,GreedyStepwise_BackwardsSearch,UnderSampling,0.5,0.07692307692307693,0.5344012136355524,0.11068839279305173,7.0,7.0,855.0,84.0
OPENJPA,3,73.92550143266476,RandomForest,None,None,0.14285714285714285,0.019801980198019802,0.7264741474147415,0.010473162521039579,2.0,12.0,888.0,99.0
OPENJPA,3,73.92550143266476,NaiveBayes,None,None,0.625,0.09900990099009901,0.7411496149614961,0.14741186284409658,10.0,6.0,894.0,91.0
OPENJPA,3,73.92550143266476,IBk,None,None,0.26666666666666666,0.07920792079207921,0.6967216721672167,0.07960278561776879,8.0,22.0,878.0,93.0
OPENJPA,3,73.92550143266476,RandomForest,GreedyStepwise_ForwardSearch,None,0.125,0.009900990099009901,0.7421012101210122,0.0035909315025160833,1.0,7.0,893.0,100.0
OPENJPA,3,73.92550143266476,NaiveBayes,GreedyStepwise_ForwardSearch,None,0.75,0.1188118811881188,0.7935203520352035,0.18257013654124798,12.0,4.0,896.0,89.0
OPENJPA,3,73.92550143266476,IBk,GreedyStepwise_ForwardSearch,None,0.3448275862068966,0.09900990099009901,0.7107645764576458,0.11395970130037301,10.0,19.0,881.0,91.0
OPENJPA,3,73.92550143266476,RandomForest,GreedyStepwise_BackwardsSearch,None,0.125,0.009900990099009901,0.7421012101210122,0.0035909315025160833,1.0,7.0,893.0,100.0
OPENJPA,3,73.92550143266476,NaiveBayes,GreedyStepwise_BackwardsSearch,None,0.75,0.1188118811881188,0.7935203520352035,0.18257013654124798,12.0,4.0,896.0,89.0
OPENJPA,3,73.92550143266476,IBk,GreedyStepwise_BackwardsSearch,None,0.3448275862068966,0.09900990099009901,0.7107645764576458,0.11395970130037301,10.0,19.0,881.0,91.0
OPENJPA,3,73.92550143266476,RandomForest,None,OverSampling,0.1,0.0594059405940594,0.7312266226622662,-7.246328191569136E-4,6.0,54.0,846.0,95.0
OPENJPA,3,73.92550143266476,NaiveBayes,None,OverSampling,0.6470588235294118,0.10891089108910891,0.7411496149614961,0.1620801506748985,11.0,6.0,894.0,90.0
OPENJPA,3,73.92550143266476,IBk,None,OverSampling,0.16363636363636364,0.0891089108910891,0.6967216721672167,0.04762627028666736,9.0,46.0,854.0,92.0
OPENJPA,3,73.92550143266476,RandomForest,None,UnderSampling,0.21428571428571427,0.7722772277227723,0.7297029702970297,0.21081959600650113,78.0,286.0,614.0,23.0
OPENJPA,3,73.92550143266476,NaiveBayes,None,UnderSampling,0.7,0.06930693069306931,0.706028602860286,0.10994490837924258,7.0,3.0,897.0,94.0
OPENJPA,3,73.92550143266476,IBk,None,UnderSampling,0.1571072319201995,0.6237623762376238,0.6334433443344334,0.10705575326215883,63.0,338.0,562.0,38.0
OPENJPA,3,73.92550143266476,RandomForest,GreedyStepwise_ForwardSearch,OverSampling,0.2028985507246377,0.13861386138613863,0.7343674367436743,0.09018638947206752,14.0,55.0,845.0,87.0
OPENJPA,3,73.92550143266476,NaiveBayes,GreedyStepwise_ForwardSearch,OverSampling,0.7619047619047619,0.15841584158415842,0.7934928492849285,0.2357482185273165,16.0,5.0,895.0,85.0
OPENJPA,3,73.92550143266476,IBk,GreedyStepwise_ForwardSearch,OverSampling,0.2037037037037037,0.10891089108910891,0.7107645764576458,0.07704839615381916,11.0,43.0,857.0,90.0
OPENJPA,3,73.92550143266476,RandomForest,GreedyStepwise_ForwardSearch,UnderSampling,0.20596205962059622,0.7524752475247525,0.737948294829483,0.1960286109736014,76.0,293.0,607.0,25.0
OPENJPA,3,73.92550143266476,NaiveBayes,GreedyStepwise_ForwardSearch,UnderSampling,0.6666666666666666,0.09900990099009901,0.8194499449944994,0.15023964062748763,10.0,5.0,895.0,91.0
OPENJPA,3,73.92550143266476,IBk,GreedyStepwise_ForwardSearch,UnderSampling,0.17336683417085427,0.6831683168316832,0.6666556655665566,0.13777520084561562,69.0,329.0,571.0,32.0
OPENJPA,3,73.92550143266476,RandomForest,GreedyStepwise_BackwardsSearch,OverSampling,0.2028985507246377,0.13861386138613863,0.7343674367436743,0.09018638947206752,14.0,55.0,845.0,87.0
OPENJPA,3,73.92550143266476,NaiveBayes,GreedyStepwise_BackwardsSearch,OverSampling,0.7619047619047619,0.15841584158415842,0.7934928492849285,0.2357482185273165,16.0,5.0,895.0,85.0
OPENJPA,3,73.92550143266476,IBk,GreedyStepwise_BackwardsSearch,OverSampling,0.2037037037037037,0.10891089108910891,0.7107645764576458,0.07704839615381916,11.0,43.0,857.0,90.0
OPENJPA,3,73.92550143266476,RandomForest,GreedyStepwise_BackwardsSearch,UnderSampling,0.20596205962059622,0.7524752475247525,0.737948294829483,0.1960286109736014,76.0,293.0,607.0,25.0
OPENJPA,3,73.92550143266476,NaiveBayes,GreedyStepwise_BackwardsSearch,UnderSampling,0.6666666666666666,0.09900990099009901,0.8194499449944994,0.15023964062748763,10.0,5.0,895.0,91.0
OPENJPA,3,73.92550143266476,IBk,GreedyStepwise_BackwardsSearch,UnderSampling,0.17336683417085427,0.6831683168316832,0.6666556655665566,0.13777520084561562,69.0,329.0,571.0,32.0
OPENJPA,4,78.78103837471784,RandomForest,None,None,0.3333333333333333,0.05319148936170213,0.6655783159800814,0.0684345594525235,5.0,10.0,930.0,89.0
OPENJPA,4,78.78103837471784,NaiveBayes,None,None,0.3684210526315789,0.07446808510638298,0.7678983703033047,0.09626556016597526,7.0,12.0,928.0,87.0
OPENJPA,4,78.78103837471784,IBk,None,None,0.2857142857142857,0.06382978723404255,0.7143447261204164,0.07358953393295271,6.0,15.0,925.0,88.0
OPENJPA,4,78.78103837471784,RandomForest,GreedyStepwise_ForwardSearch,None,0.38461538461538464,0.05319148936170213,0.6571921684019919,0.07298001737619433,5.0,8.0,932.0,89.0
OPENJPA,4,78.78103837471784,NaiveBayes,GreedyStepwise_ForwardSearch,None,0.55,0.11702127659574468,0.7642372114078768,0.1663920922570019,11.0,9.0,931.0,83.0
OPENJPA,4,78.78103837471784,IBk,GreedyStepwise_ForwardSearch,None,0.4074074074074074,0.11702127659574468,0.7274388863739248,0.14722004698512184,11.0,16.0,924.0,83.0
OPENJPA,4,78.78103837471784,RandomForest,GreedyStepwise_BackwardsSearch,None,0.38461538461538464,0.05319148936170213,0.6571921684019919,0.07298001737619433,5.0,8.0,932.0,89.0
OPENJPA,4,78.78103837471784,NaiveBayes,GreedyStepwise_BackwardsSearch,None,0.55,0.11702127659574468,0.7642372114078768,0.1663920922570019,11.0,9.0,931.0,83.0
OPENJPA,4,78.78103837471784,IBk,GreedyStepwise_BackwardsSearch,None,0.4074074074074074,0.11702127659574468,0.7274388863739248,0.14722004698512184,11.0,16.0,924.0,83.0
OPENJPA,4,78.78103837471784,RandomForest,None,OverSampling,0.1016949152542373,0.1276595744680851,0.6479176097781801,0.01335877862595455,12.0,106.0,834.0,82.0
OPENJPA,4,78.78103837471784,NaiveBayes,None,OverSampling,0.36363636363636365,0.0851063829787234,0.7678983703033047,0.10714285714285648,8.0,14.0,926.0,86.0
OPENJPA,4,78.78103837471784,IBk,None,OverSampling,0.09183673469387756,0.09574468085106383,0.7143447261204164,0.001043841336117173,9.0,89.0,851.0,85.0
OPENJPA,4,78.78103837471784,RandomForest,None,UnderSampling,0.13493975903614458,0.5957446808510638,0.6780556813037574,0.08429440134200047,56.0,359.0,581.0,38.0
OPENJPA,4,78.78103837471784,NaiveBayes,None,UnderSampling,0.3333333333333333,0.10638297872340426,0.789955862381168,0.12269938650306739,10.0,20.0,920.0,84.0
OPENJPA,4,78.78103837471784,IBk,None,UnderSampling,0.13333333333333333,0.5957446808510638,0.6186226799456768,0.08142916493560454,56.0,364.0,576.0,38.0
OPENJPA,4,78.78103837471784,RandomForest,GreedyStepwise_ForwardSearch,OverSampling,0.12195121951219512,0.1595744680851064,0.6468650973291082,0.039234002802428634,15.0,108.0,832.0,79.0
OPENJPA,4,78.78103837471784,NaiveBayes,GreedyStepwise_ForwardSearch,OverSampling,0.5333333333333333,0.1702127659574468,0.7642372114078768,0.22392638036809837,16.0,14.0,926.0,78.0
OPENJPA,4,78.78103837471784,IBk,GreedyStepwise_ForwardSearch,OverSampling,0.1346153846153846,0.14893617021276595,0.7274388863739248,0.05076142131979692,14.0,90.0,850.0,80.0
OPENJPA,4,78.78103837471784,RandomForest,GreedyStepwise_ForwardSearch,UnderSampling,0.1315136476426799,0.5638297872340425,0.6749547306473518,0.0772366444968893,53.0,350.0,590.0,41.0
OPENJPA,4,78.78103837471784,NaiveBayes,GreedyStepwise_ForwardSearch,UnderSampling,0.47058823529411764,0.1702127659574468,0.7972159348121322,0.21194029850746324,16.0,18.0,922.0,78.0
OPENJPA,4,78.78103837471784,IBk,GreedyStepwise_ForwardSearch,UnderSampling,0.13513513513513514,0.5851063829787234,0.6201392032593934,0.08430913348946137,55.0,352.0,588.0,39.0
OPENJPA,4,78.78103837471784,RandomForest,GreedyStepwise_BackwardsSearch,OverSampling,0.12195121951219512,0.1595744680851064,0.6468650973291082,0.039234002802428634,15.0,108.0,832.0,79.0
OPENJPA,4,78.78103837471784,NaiveBayes,GreedyStepwise_BackwardsSearch,OverSampling,0.5333333333333333,0.1702127659574468,0.7642372114078768,0.22392638036809837,16.0,14.0,926.0,78.0
OPENJPA,4,78.78103837471784,IBk,GreedyStepwise_BackwardsSearch,OverSampling,0.1346153846153846,0.14893617021276595,0.7274388863739248,0.05076142131979692,14.0,90.0,850.0,80.0
OPENJPA,4,78.78103837471784,RandomForest,GreedyStepwise_BackwardsSearch,UnderSampling,0.1315136476426799,0.5638297872340425,0.6749547306473518,0.0772366444968893,53.0,350.0,590.0,41.0
OPENJPA,4,78.78103837471784,NaiveBayes,GreedyStepwise_BackwardsSearch,UnderSampling,0.47058823529411764,0.1702127659574468,0.7972159348121322,0.21194029850746324,16.0,18.0,922.0,78.0
OPENJPA,4,78.78103837471784,IBk,GreedyStepwise_BackwardsSearch,UnderSampling,0.13513513513513514,0.5851063829787234,0.6201392032593934,0.08430913348946137,55.0,352.0,588.0,39.0
OPENJPA,5,82.09231805929919,RandomForest,None,None,0.375,0.0297029702970297,0.7042310779934542,0.041680160348706155,3.0,5.0,957.0,98.0
OPENJPA,5,82.09231805929919,NaiveBayes,None,None,0.47368421052631576,0.0891089108910891,0.8006525184743006,0.12363201370815238,9.0,10.0,952.0,92.0
OPENJPA,5,82.09231805929919,IBk,None,None,0.45,0.0891089108910891,0.7348912126139849,0.121156177006494,9.0,11.0,951.0,92.0
OPENJPA,5,82.09231805929919,RandomForest,GreedyStepwise_ForwardSearch,None,0.42857142857142855,0.0594059405940594,0.6477172145488977,0.08313724176624798,6.0,8.0,954.0,95.0
