DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
OPENJPA,14,92.16501053899428,weka.classifiers.bayes.NaiveBayes,None,None,0.5957446808510638,0.16091954022988506,0.6362753034520631,0.23153614015743995,28.0,19.0,2409.0,146.0
OPENJPA,15,92.72392226937681,weka.classifiers.bayes.NaiveBayes,None,None,0.625,0.08522727272727272,0.6381511878039656,0.13599556900801987,15.0,9.0,2421.0,161.0
OPENJPA,16,93.20772393691772,weka.classifiers.bayes.NaiveBayes,None,None,0.43478260869565216,0.16666666666666666,0.7016800535475234,0.22111695324712266,20.0,26.0,2464.0,100.0
OPENJPA,17,93.6397309679306,weka.classifiers.bayes.NaiveBayes,None,None,0.6551724137931034,0.09047619047619047,0.644234126984127,0.14224751066856361,19.0,10.0,2390.0,191.0
OPENJPA,1,49.44297082228117,weka.classifiers.lazy.IBk,None,None,0.0,0.0,0.47172944096480535,0.0,0.0,0.0,2673.0,186.0
OPENJPA,2,66.4200140944327,weka.classifiers.lazy.IBk,None,None,0.0,0.0,0.4537518742730623,0.0,0.0,0.0,2643.0,216.0
OPENJPA,3,73.92550143266476,weka.classifiers.lazy.IBk,None,None,0.5789473684210527,0.04417670682730924,0.675694790782593,0.07116938373680712,11.0,8.0,2746.0,238.0
OPENJPA,4,78.78103837471784,weka.classifiers.lazy.IBk,None,None,0.2702702702702703,0.05555555555555555,0.6148747053007834,0.07383899098836959,10.0,27.0,2895.0,170.0
OPENJPA,5,82.09231805929919,weka.classifiers.lazy.IBk,None,None,0.28846153846153844,0.09090909090909091,0.6866341991341991,0.11633644660392807,15.0,37.0,2987.0,150.0
OPENJPA,6,84.96993987975952,weka.classifiers.lazy.IBk,None,None,0.2835820895522388,0.11515151515151516,0.7050484746967159,0.13770477924056954,19.0,48.0,2937.0,146.0
OPENJPA,7,86.87974132570575,weka.classifiers.lazy.IBk,None,None,0.34615384615384615,0.11538461538461539,0.7221998534311596,0.15218285116244282,18.0,34.0,2975.0,138.0
OPENJPA,8,88.39177750906893,weka.classifiers.lazy.IBk,None,None,0.5294117647058824,0.08333333333333333,0.6647792143430693,0.1278251204149682,18.0,16.0,2936.0,198.0
OPENJPA,9,88.63016367887764,weka.classifiers.lazy.IBk,None,None,0.4507042253521127,0.11721611721611722,0.6712891094861355,0.1589752037186697,32.0,39.0,3189.0,241.0
OPENJPA,10,89.60279353993889,weka.classifiers.lazy.IBk,None,None,0.5,0.10526315789473684,0.6948275494088018,0.1503398040025535,30.0,30.0,3258.0,255.0
OPENJPA,11,90.21816177049696,weka.classifiers.lazy.IBk,None,None,0.3697478991596639,0.1543859649122807,0.6710452387871743,0.18091318521239313,44.0,75.0,3366.0,241.0
OPENJPA,12,90.75768406004289,weka.classifiers.lazy.IBk,None,None,0.4722222222222222,0.1717171717171717,0.7423241347026942,0.2200003583651388,51.0,57.0,3525.0,246.0
OPENJPA,13,91.41400940930475,weka.classifiers.lazy.IBk,None,None,0.4166666666666667,0.17857142857142858,0.7360288424312814,0.22008547008546983,45.0,63.0,3627.0,207.0
OPENJPA,14,92.16501053899428,weka.classifiers.lazy.IBk,None,None,0.5411764705882353,0.17624521072796934,0.6438759386552376,0.24095682613768934,46.0,39.0,3603.0,215.0
OPENJPA,15,92.72392226937681,weka.classifiers.lazy.IBk,None,None,0.5294117647058824,0.06818181818181818,0.6326121295257098,0.10704402186707095,18.0,16.0,3629.0,246.0
OPENJPA,16,93.20772393691772,weka.classifiers.lazy.IBk,None,None,0.38028169014084506,0.15,0.6892228171947048,0.19417932201796026,27.0,44.0,3691.0,153.0
OPENJPA,17,93.6397309679306,weka.classifiers.lazy.IBk,None,None,0.6818181818181818,0.09523809523809523,0.6542363315696649,0.1503739752425117,30.0,14.0,3586.0,285.0
OPENJPA,1,49.44297082228117,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.0,0.0,0.476652727996814,0.0,0.0,0.0,3564.0,248.0
OPENJPA,2,66.4200140944327,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.0,0.0,0.46074093123344684,0.0,0.0,0.0,3524.0,288.0
OPENJPA,3,73.92550143266476,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.5789473684210527,0.03313253012048193,0.6868072781321364,0.05418771557480387,11.0,8.0,3664.0,321.0
OPENJPA,4,78.78103837471784,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.275,0.04583333333333333,0.597954098220397,0.06303737004776627,11.0,29.0,3867.0,229.0
OPENJPA,5,82.09231805929919,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.3125,0.09090909090909091,0.6613365800865801,0.12033155617055351,20.0,44.0,3988.0,200.0
OPENJPA,6,84.96993987975952,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.3026315789473684,0.10454545454545454,0.6862568524440383,0.13205925142177008,23.0,53.0,3927.0,197.0
OPENJPA,7,86.87974132570575,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.373134328358209,0.1201923076923077,0.6986857935807961,0.16168415402056033,25.0,42.0,3970.0,183.0
OPENJPA,8,88.39177750906893,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.5217391304347826,0.08333333333333333,0.6537181712962963,0.12732316227461782,24.0,22.0,3914.0,264.0
OPENJPA,9,88.63016367887764,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.4631578947368421,0.12087912087912088,0.6575597961518036,0.16476098795631575,44.0,51.0,4253.0,320.0
OPENJPA,10,89.60279353993889,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.5128205128205128,0.10526315789473684,0.674580412024587,0.151623079271395,40.0,38.0,4346.0,340.0
OPENJPA,11,90.21816177049696,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.33121019108280253,0.1368421052631579,0.670232700867251,0.1559162737551871,52.0,105.0,4483.0,328.0
OPENJPA,12,90.75768406004289,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.46551724137931033,0.13636363636363635,0.7408491320237551,0.18257783452886198,54.0,62.0,4714.0,342.0
OPENJPA,13,91.41400940930475,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.3968253968253968,0.1488095238095238,0.7362711115950445,0.18814132104454742,50.0,76.0,4844.0,286.0
OPENJPA,14,92.16501053899428,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.5405405405405406,0.1724137931034483,0.6311492240905906,0.23675207019183445,60.0,51.0,4805.0,288.0
OPENJPA,15,92.72392226937681,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.5121951219512195,0.05965909090909091,0.608495838009727,0.09410473732477911,21.0,20.0,4840.0,331.0
OPENJPA,16,93.20772393691772,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.36470588235294116,0.12916666666666668,0.6587817938420348,0.17082804855952177,31.0,54.0,4926.0,209.0
OPENJPA,17,93.6397309679306,weka.classifiers.trees.RandomForest,Greedy backward search,None,0.6779661016949152,0.09523809523809523,0.6344548611111112,0.15017014713442822,40.0,19.0,4781.0,380.0
OPENJPA,1,49.44297082228117,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.0,0.0,0.4842178052930741,0.0,0.0,0.0,4455.0,310.0
OPENJPA,2,66.4200140944327,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.0,0.0,0.48227582292849036,0.0,0.0,0.0,4405.0,360.0
OPENJPA,3,73.92550143266476,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.59375,0.04578313253012048,0.6776271097461742,0.07401811663858214,19.0,13.0,4577.0,396.0
OPENJPA,4,78.78103837471784,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.2903225806451613,0.06,0.589236824093087,0.08118451323091715,18.0,44.0,4826.0,282.0
OPENJPA,5,82.09231805929919,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.3404255319148936,0.11636363636363636,0.650995670995671,0.15106295511734472,32.0,62.0,4978.0,243.0
OPENJPA,6,84.96993987975952,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.3090909090909091,0.12363636363636364,0.6712252169940612,0.15121764630881016,34.0,76.0,4899.0,241.0
OPENJPA,7,86.87974132570575,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.38613861386138615,0.15,0.6838745302553877,0.19383233743124773,39.0,62.0,4953.0,221.0
OPENJPA,8,88.39177750906893,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.5194805194805194,0.1111111111111111,0.6444210140018067,0.1629542790152405,40.0,37.0,4883.0,320.0
OPENJPA,9,88.63016367887764,weka.classifiers.bayes.NaiveBayes,Greedy backward search,None,0.47101449275362317,0.14285714285714285,0.648657829159688,0.1898202919412519,65.0,73.0,5307.0,390.0
