RELEASE_ID,FILE_NAME,SIZE,LOC_ADDED,LOC_ADDED_AVG,LOC_ADDED_MAX,LOC_REMOVED,LOC_REMOVED_AVG,LOC_REMOVED_MAX,CHURN,CHURN_AVG,CHURN_MAX,NUMBER_OF_REVISIONS,NUMBER_OF_DEFECT_FIXES,NUMBER_OF_AUTHORS,IS_BUGGY
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollection.java,42,24,12.0,13,22,11.0,12,4,2.0,3,2,0,2,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java,471,481,240.5,468,10,5.0,10,471,235.5,468,2,0,2,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyDate.java,34,14,7.0,13,11,5.5,10,3,1.5,3,2,0,2,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManager.java,116,40,20.0,27,43,21.5,33,9,4.5,6,2,0,2,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,1634,1593,144.8181818181818,1269,254,23.09090909090909,153,1339,121.72727272727273,1116,11,0,2,YES
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMap.java,47,27,13.5,14,20,10.0,10,7,3.5,4,2,0,2,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java,285,295,147.5,282,10,5.0,10,285,142.5,282,2,0,2,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ReferentialIntegrityException.java,94,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/RuntimeExceptionTranslator.java,36,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/Serialization.java,195,48,16.0,32,15,5.0,10,33,11.0,30,3,0,3,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/ShortId.java,67,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreException.java,53,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreFacadeTypeRegistry.java,115,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/StringId.java,59,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/UnsupportedException.java,54,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-kernel/src/main/java/org/apache/openjpa/util/UserException.java,65,15,7.5,13,10,5.0,10,5,2.5,3,2,1,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/ant/AbstractTask.java,196,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/AbstractProductDerivation.java,75,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/BooleanValue.java,70,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurable.java,45,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configuration.java,226,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java,985,126,15.75,52,136,17.0,52,40,5.0,16,8,0,4,YES
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationProvider.java,55,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java,607,145,24.166666666666668,37,65,10.833333333333334,26,112,18.666666666666668,35,6,0,3,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/DoubleValue.java,74,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/FileValue.java,70,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/GenericConfigurable.java,41,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/IntValue.java,74,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/MapConfigurationProvider.java,87,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ObjectValue.java,132,32,10.666666666666666,16,16,5.333333333333333,10,16,5.333333333333333,12,3,0,2,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginListValue.java,211,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginValue.java,148,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ProductDerivation.java,125,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ProductDerivations.java,371,63,31.5,50,14,7.0,10,49,24.5,46,2,0,2,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringListValue.java,143,85,42.5,72,11,5.5,10,74,37.0,71,2,1,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringValue.java,68,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java,373,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,YES
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ValueListener.java,32,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/AbstractJDBCListener.java,91,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConfiguringConnectionDecorator.java,170,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConnectionDecorator.java,36,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DataSourceLogs.java,153,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java,103,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java,794,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingConnection.java,589,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,YES
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDataSource.java,120,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,772,783,391.5,770,780,390.0,770,3,1.5,3,2,0,2,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,456,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java,670,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java,272,14,14.0,14,11,11.0,11,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,161,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java,295,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,89,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java,1290,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java,92,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java,270,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java,140,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java,115,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log.java,130,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log4JLogFactory.java,111,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java,32,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java,51,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java,355,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogOutputStream.java,92,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java,193,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/NoneLogFactory.java,94,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataParser.java,327,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataSerializer.java,103,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,187,16,8.0,13,11,5.5,10,5,2.5,3,2,0,2,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassArgParser.java,614,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java,177,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java,79,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,162,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,YES
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java,52,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java,59,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java,108,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java,87,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,74,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java,98,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTracker.java,56,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTrackers.java,58,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java,42,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/URLMetaDataIterator.java,76,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,678,17,8.5,13,14,7.0,10,3,1.5,3,2,0,2,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java,350,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java,141,26,13.0,13,19,9.5,10,7,3.5,4,2,0,2,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java,147,17,8.5,13,20,10.0,10,9,4.5,6,2,0,2,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractListIterator.java,50,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java,187,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java,96,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java,116,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/EagerResultList.java,48,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java,197,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java,123,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider.java,90,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java,230,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java,235,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider.java,132,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java,56,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java,77,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java,95,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java,111,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SimpleResultList.java,114,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java,41,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/WindowResultList.java,175,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/AbstractEventManager.java,149,19,9.5,13,14,7.0,10,5,2.5,3,2,0,2,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Base16Encoder.java,65,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java,33,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Bytes.java,167,14,14.0,14,11,11.0,11,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Closeable.java,30,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/CodeFormat.java,584,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/EventManager.java,59,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Files.java,270,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,703,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/JavaVersions.java,261,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/LRUMap.java,95,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,300,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/MultiClassLoader.java,262,16,8.0,13,10,5.0,10,6,3.0,3,2,0,2,YES
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java,628,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParameterTemplate.java,257,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java,54,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashMap.java,208,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,136,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java,53,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java,38,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java,201,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java,145,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleResourceBundleProvider.java,52,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SizedMap.java,50,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StreamResourceBundleProvider.java,56,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StringDistance.java,198,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java,99,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TypedProperties.java,332,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java,224,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java,70,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractCollection.java,50,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java,141,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractQueue.java,173,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractSet.java,50,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Arrays.java,848,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java,941,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashSet.java,110,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue.java,503,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,44,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,1060,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java,132,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CondVar.java,203,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Condition.java,385,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList.java,951,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArraySet.java,360,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOCondVar.java,159,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOWaitQueue.java,97,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Lock.java,282,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/NanoTimer.java,48,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Queue.java,201,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock.java,856,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/TimeUnit.java,558,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Utils.java,346,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/WaitQueue.java,151,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java,40,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java,278,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Location.java,80,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,46,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java,137,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLWriter.java,134,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java,1338,54,9.0,27,43,7.166666666666667,18,39,6.5,21,6,1,4,YES
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ClassCriteria.java,39,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Columns.java,39,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ContainerTable.java,50,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java,45,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java,37,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java,38,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchType.java,31,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java,39,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
3,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java,46,13,13.0,13,10,10.0,10,3,3.0,3,1,0,1,NO
